condition,leader,repetition,player,ioi0,ioi1,ioi2,ioi3,ioi4,ioi5,ioi6,ioi7,ioi8,ioi9,ioi10,ioi11,ioi12,ioi13,ioi14,ioi15,ioi16,ioi17,ioi18,ioi19,ioi20,ioi21,ioi22,ioi23,ioi24,ioi25,ioi26,ioi27,ioi28,ioi29,ioi30,ioi31,ioi32,ioi33,ioi34,ioi35,ioi36,ioi37,ioi38,ioi39,ioi40,ioi41,ioi42,ioi43,ioi44,ioi45
SP,VN1,11,VA,280.00000000000114,289.99999999999915,329.9999999999983,280.00000000000114,309.99999999999875,320.0000000000003,290.00000000000273,299.99999999999716,269.99999999999955,290.00000000000273,299.99999999999716,270.0000000000031,279.9999999999976,220.00000000000242,239.99999999999844,239.99999999999844,220.00000000000242,219.99999999999886,210.00000000000085,230.00000000000043,219.99999999999886,179.99999999999972,219.99999999999886,210.00000000000085,220.00000000000242,209.9999999999973,190.00000000000128,190.00000000000128,149.99999999999858,230.00000000000043,190.00000000000128,189.99999999999773,199.9999999999993,210.00000000000085,140.00000000000057,219.99999999999886,130.00000000000256,239.99999999999844,140.00000000000057,239.99999999999844,160.00000000000014,179.99999999999972,150.00000000000213,219.99999999999886,190.00000000000128,169.99999999999815
SP,VN1,11,VC,350.0000000000014,300.0000000000007,309.99999999999875,330.0000000000018,309.99999999999875,269.99999999999955,289.99999999999915,290.00000000000273,320.0000000000003,289.99999999999915,239.99999999999844,289.99999999999915,260.0000000000016,280.00000000000114,219.99999999999886,230.00000000000043,239.99999999999844,220.00000000000242,189.99999999999773,260.0000000000016,230.00000000000043,199.9999999999993,210.00000000000085,199.9999999999993,185.1699999999994,164.83000000000203,250.0,149.99999999999858,210.00000000000085,230.00000000000043,179.99999999999972,189.99999999999773,210.00000000000085,179.99999999999972,210.00000000000085,160.00000000000014,199.9999999999993,179.99999999999972,179.99999999999972,179.99999999999972,179.99999999999972,170.0000000000017,199.9999999999993,190.00000000000128,179.99999999999972,179.99999999999972
SP,VN1,12,VN1,259.9999999999998,210.00000000000085,269.99999999999955,230.00000000000043,259.9999999999998,219.99999999999886,220.00000000000063,230.00000000000043,209.9999999999991,190.00000000000128,250.0,209.9999999999991,230.00000000000043,149.99999999999858,269.99999999999955,180.00000000000327,209.9999999999973,179.99999999999972,240.000000000002,189.99999999999773,200.00000000000284,189.99999999999773,190.00000000000128,190.00000000000128,149.99999999999858,239.99999999999844,160.00000000000014,210.00000000000085,160.00000000000014,199.9999999999993,170.0000000000017,199.9999999999993,199.9999999999993,160.00000000000014,160.00000000000014,199.9999999999993,170.0000000000017,190.00000000000128,169.99999999999815,179.99999999999972,170.0000000000017,179.99999999999972,180.612,179.38799999999944,179.99999999999972,190.00000000000128
SP,VN1,12,VN2,240.00000000000023,250.0,240.00000000000023,259.9999999999998,250.0,230.00000000000043,230.00000000000043,219.99999999999886,220.00000000000063,199.9999999999993,220.00000000000063,229.99999999999864,200.00000000000284,229.99999999999687,200.00000000000284,209.9999999999973,190.00000000000128,190.00000000000128,189.99999999999773,230.00000000000043,179.99999999999972,190.00000000000128,199.9999999999993,199.9999999999993,190.00000000000128,179.99999999999972,190.00000000000128,179.99999999999972,179.99999999999972,199.9999999999993,179.99999999999972,179.99999999999972,179.99999999999972,179.99999999999972,170.0000000000017,169.99999999999815,160.00000000000014,200.00000000000284,149.99999999999858,190.00000000000128,189.99999999999773,179.99999999999972,179.99999999999972,130.00000000000256,230.00000000000043,169.99999999999815
SP,VN1,12,VA,269.99999999999955,250.0,240.00000000000023,230.00000000000043,240.00000000000023,269.99999999999955,199.9999999999993,230.00000000000043,220.00000000000063,240.00000000000023,199.9999999999993,210.00000000000085,210.00000000000085,199.9999999999993,230.00000000000043,239.99999999999844,170.0000000000017,189.99999999999773,190.00000000000128,189.99999999999773,200.00000000000284,199.9999999999993,190.00000000000128,169.99999999999815,190.00000000000128,189.99999999999773,190.00000000000128,199.9999999999993,179.99999999999972,179.99999999999972,190.00000000000128,179.99999999999972,170.0000000000017,189.99999999999773,190.00000000000128,169.99999999999815,130.00000000000256,219.99999999999886,190.00000000000128,160.00000000000014,169.99999999999815,199.9999999999993,170.0000000000017,149.99999999999858,210.00000000000085,179.99999999999972
SP,VN1,12,VC,259.9999999999998,230.00000000000043,220.00000000000063,269.99999999999955,250.0,230.00000000000043,208.7760000000003,211.22399999999965,269.99999999999955,209.9999999999991,210.00000000000085,199.9999999999993,220.00000000000242,219.99999999999886,210.00000000000085,209.9999999999973,190.00000000000128,190.00000000000128,169.99999999999815,230.00000000000043,170.0000000000017,239.99999999999844,179.99999999999972,199.9999999999993,190.00000000000128,149.99999999999858,200.00000000000284,129.999999999999,210.00000000000085,179.99999999999972,209.9999999999973,179.99999999999972,190.00000000000128,190.00000000000128,179.99999999999972,179.99999999999972,179.99999999999972,170.0000000000017,189.99999999999773,170.0000000000017,189.99999999999773,160.00000000000014,170.0000000000017,189.99999999999773,200.00000000000284,179.99999999999972
DP,VN2,1,VN1,260.0000000000016,199.9999999999993,269.99999999999955,259.9999999999998,230.00000000000043,230.00000000000043,240.00000000000023,240.00000000000023,239.99999999999844,260.0000000000016,229.99999999999864,250.0,240.00000000000023,250.0,230.00000000000043,230.00000000000043,239.99999999999844,220.00000000000242,269.99999999999955,259.999999999998,140.00000000000057,310.0000000000023,239.99999999999844,230.00000000000043,250.0,230.00000000000043,209.9999999999973,270.0000000000031,239.99999999999844,199.9999999999993,260.0000000000016,250.0,250.0,250.0,199.9999999999993,280.00000000000114,230.00000000000043,229.99999999999687,240.000000000002,250.0,239.99999999999844,260.0000000000016,257.75499999999954,222.2450000000009,239.99999999999844,260.0000000000016
DP,VN2,1,VN2,259.9999999999998,250.0,230.00000000000043,259.9999999999998,230.00000000000043,250.0,250.0,219.99999999999886,270.00000000000136,239.99999999999844,230.00000000000043,230.00000000000043,259.9999999999998,240.00000000000023,250.0,250.0,230.00000000000043,219.99999999999886,269.99999999999955,210.00000000000085,219.99999999999886,250.0,230.00000000000043,240.000000000002,219.99999999999886,269.99999999999955,240.000000000002,229.99999999999687,210.00000000000085,250.0,269.99999999999955,230.00000000000043,240.000000000002,250.0,199.9999999999993,280.00000000000114,239.99999999999844,230.00000000000043,230.00000000000043,219.99999999999886,269.99999999999955,199.9999999999993,290.00000000000273,259.999999999998,230.00000000000043,250.0
DP,VN2,1,VA,259.9999999999998,240.00000000000023,230.00000000000043,259.9999999999998,240.00000000000023,230.00000000000043,269.99999999999955,230.00000000000043,219.99999999999886,230.00000000000043,259.9999999999998,180.00000000000148,279.9999999999994,259.9999999999998,253.96800000000042,246.03199999999958,230.00000000000043,239.99999999999844,230.00000000000043,240.000000000002,230.00000000000043,229.99999999999687,250.0,230.00000000000043,179.99999999999972,310.0000000000023,230.00000000000043,239.99999999999844,250.0,230.00000000000043,239.99999999999844,230.00000000000043,240.000000000002,239.99999999999844,240.000000000002,259.999999999998,240.000000000002,179.99999999999972,299.99999999999716,230.00000000000043,250.0,230.00000000000043,240.000000000002,250.0,269.99999999999955,317.2339999999991
DP,VN2,1,VC,229.99999999999864,230.00000000000043,269.99999999999955,230.00000000000043,210.00000000000085,250.0,269.99999999999955,189.9999999999995,310.0000000000005,219.99999999999886,260.0000000000016,199.9999999999993,269.99999999999955,250.0,230.00000000000043,250.0,250.0,219.99999999999886,200.00000000000284,279.9999999999976,260.0000000000016,210.00000000000085,239.99999999999844,260.0000000000016,239.99999999999844,230.00000000000043,230.00000000000043,199.9999999999993,239.99999999999844,260.0000000000016,250.0,239.99999999999844,250.0,250.0,240.000000000002,239.99999999999844,220.00000000000242,229.99999999999687,200.00000000000284,269.99999999999955,250.0,230.00000000000043,259.999999999998,230.00000000000043,260.0000000000016,250.0
DP,VN2,2,VN1,229.99999999999864,240.00000000000023,250.0,220.00000000000063,269.99999999999955,230.00000000000043,230.00000000000043,230.00000000000043,229.99999999999864,250.0,220.00000000000063,230.00000000000043,229.99999999999864,230.00000000000043,240.00000000000023,230.00000000000043,219.99999999999886,190.00000000000128,280.00000000000114,250.0,219.99999999999886,210.00000000000085,219.99999999999886,239.99999999999844,220.00000000000242,219.99999999999886,199.9999999999993,260.0000000000016,230.00000000000043,259.999999999998,230.00000000000043,230.00000000000043,230.00000000000043,230.00000000000043,189.99999999999773,260.0000000000016,230.00000000000043,250.0,219.99999999999886,269.99999999999955,179.99999999999972,240.000000000002,247.34699999999776,222.6530000000011,210.00000000000085,259.999999999998
DP,VN2,2,VN2,239.99999999999844,250.0,230.00000000000043,240.00000000000023,220.00000000000063,250.0,240.00000000000023,229.99999999999864,230.00000000000043,189.9999999999995,250.0,240.00000000000023,230.00000000000043,259.9999999999998,200.00000000000108,229.99999999999864,250.00000000000176,219.99999999999886,239.99999999999844,240.000000000002,210.00000000000085,230.00000000000043,219.99999999999886,239.99999999999844,199.9999999999993,270.0000000000031,229.99999999999687,230.00000000000043,240.000000000002,230.00000000000043,230.00000000000043,229.99999999999687,230.00000000000043,220.00000000000242,230.00000000000043,229.99999999999687,250.0,230.00000000000043,220.00000000000242,239.99999999999844,230.00000000000043,230.00000000000043,189.99999999999773,280.00000000000114,219.99999999999886,270.0000000000031
DP,VN2,2,VA,270.00000000000136,209.9999999999991,250.0,250.0,250.0,220.00000000000063,240.00000000000023,230.00000000000043,229.99999999999864,230.00000000000043,250.0,199.9999999999993,240.00000000000023,210.00000000000085,250.0,230.00000000000043,219.99999999999886,250.0,219.99999999999886,220.00000000000242,239.99999999999844,220.00000000000242,219.99999999999886,230.00000000000043,239.99999999999844,240.000000000002,219.99999999999886,230.00000000000043,230.00000000000043,230.00000000000043,229.99999999999687,240.000000000002,230.00000000000043,239.99999999999844,220.00000000000242,229.99999999999687,240.000000000002,219.99999999999886,240.000000000002,229.99999999999687,220.00000000000242,250.0,219.99999999999886,240.000000000002,259.999999999998,230.00000000000043
DP,VN2,2,VC,250.0,219.99999999999886,190.00000000000128,279.9999999999994,250.0,189.9999999999995,270.00000000000136,209.9999999999991,290.0000000000009,219.99999999999886,230.00000000000043,220.00000000000063,239.99999999999844,230.00000000000043,230.00000000000043,230.00000000000043,229.99999999999864,220.00000000000242,189.99999999999773,260.0000000000016,250.0,189.99999999999773,260.0000000000016,199.9999999999993,269.99999999999955,179.99999999999972,250.0,230.00000000000043,230.00000000000043,269.99999999999955,230.00000000000043,230.00000000000043,190.00000000000128,259.999999999998,240.000000000002,230.00000000000043,229.99999999999687,230.00000000000043,240.000000000002,230.00000000000043,219.99999999999886,230.00000000000043,230.00000000000043,239.99999999999844,230.00000000000043,289.99999999999915
DP,VN2,3,VN1,230.00000000000043,300.0000000000007,189.9999999999995,259.9999999999998,240.00000000000023,220.00000000000063,229.99999999999864,240.00000000000023,230.00000000000043,199.9999999999993,250.0,250.0,240.00000000000023,240.00000000000023,220.00000000000063,240.00000000000023,239.99999999999844,179.99999999999972,240.000000000002,289.99999999999915,199.9999999999993,260.0000000000016,219.99999999999886,240.000000000002,250.0,209.9999999999973,220.00000000000242,230.00000000000043,219.99999999999886,259.999999999998,210.00000000000085,240.000000000002,250.0,219.99999999999886,230.00000000000043,230.00000000000043,230.00000000000043,239.99999999999844,239.99999999999844,210.00000000000085,230.00000000000043,240.000000000002,247.79999999999802,232.19999999999885,270.0000000000031,250.0
DP,VN2,3,VN2,259.9999999999998,240.00000000000023,240.00000000000023,220.00000000000063,239.99999999999844,240.00000000000023,200.00000000000108,250.0,240.00000000000023,229.99999999999864,240.00000000000023,230.00000000000043,250.0,240.00000000000023,220.00000000000063,229.99999999999864,260.0000000000016,219.99999999999886,260.0000000000016,219.99999999999886,230.00000000000043,239.99999999999844,230.00000000000043,219.99999999999886,200.00000000000284,269.99999999999955,289.99999999999915,179.99999999999972,240.000000000002,219.99999999999886,219.99999999999886,240.000000000002,219.99999999999886,230.00000000000043,199.9999999999993,260.0000000000016,239.99999999999844,219.99999999999886,250.0,230.00000000000043,240.000000000002,199.9999999999993,239.99999999999844,220.00000000000242,279.9999999999976,240.000000000002
DP,VN2,3,VA,259.9999999999998,280.00000000000114,189.9999999999995,209.9999999999991,280.00000000000114,219.99999999999886,240.00000000000023,240.00000000000023,220.00000000000063,230.00000000000043,240.00000000000023,229.99999999999864,230.00000000000043,240.00000000000023,170.59000000000069,299.40999999999997,240.00000000000023,219.99999999999886,239.99999999999844,220.00000000000242,239.99999999999844,220.00000000000242,250.0,229.99999999999687,230.00000000000043,220.00000000000242,250.0,230.00000000000043,179.99999999999972,279.9999999999976,240.000000000002,230.00000000000043,219.99999999999886,230.00000000000043,239.99999999999844,210.00000000000085,250.0,230.00000000000043,219.99999999999886,230.00000000000043,230.00000000000043,250.0,230.00000000000043,250.0,250.0,239.99999999999844
DP,VN2,3,VC,250.0,240.00000000000023,240.00000000000023,230.00000000000043,250.0,250.0,239.99999999999844,200.00000000000108,269.99999999999955,240.00000000000023,240.00000000000023,199.9999999999993,240.00000000000023,259.9999999999998,220.00000000000063,220.00000000000063,229.99999999999864,250.0,240.000000000002,229.99999999999687,210.00000000000085,220.00000000000242,239.99999999999844,210.00000000000085,289.99999999999915,230.00000000000043,219.99999999999886,199.9999999999993,260.0000000000016,219.99999999999886,230.00000000000043,240.000000000002,219.99999999999886,259.999999999998,230.00000000000043,240.000000000002,210.00000000000085,239.99999999999844,170.0000000000017,289.99999999999915,219.99999999999886,240.000000000002,209.9999999999973,240.000000000002,239.99999999999844,300.0000000000007
DP,VN2,4,VN1,250.0,220.00000000000063,259.9999999999998,259.9999999999998,209.9999999999991,240.00000000000023,230.00000000000043,240.00000000000023,250.0,230.00000000000043,219.99999999999886,270.00000000000136,189.9999999999995,259.9999999999998,230.00000000000043,240.00000000000023,229.99999999999864,190.00000000000128,239.99999999999844,260.0000000000016,230.00000000000043,219.99999999999886,230.00000000000043,239.99999999999844,250.0,220.00000000000242,209.9999999999973,240.000000000002,230.00000000000043,209.9999999999973,270.0000000000031,229.99999999999687,240.000000000002,230.00000000000043,199.9999999999993,269.99999999999955,250.0,219.99999999999886,230.00000000000043,220.00000000000242,239.99999999999844,240.000000000002,229.99999999999687,240.000000000002,219.99999999999886,250.0
DP,VN2,4,VN2,240.00000000000023,240.00000000000023,239.99999999999844,250.0,250.0,210.00000000000085,259.9999999999998,240.00000000000023,230.00000000000043,209.9999999999991,210.00000000000085,269.99999999999955,259.9999999999998,220.00000000000063,250.0,219.99999999999886,240.00000000000023,230.00000000000043,230.00000000000043,239.99999999999844,230.00000000000043,250.0,199.9999999999993,230.00000000000043,240.000000000002,259.999999999998,210.00000000000085,240.000000000002,229.99999999999687,200.00000000000284,250.0,239.99999999999844,239.99999999999844,230.00000000000043,210.00000000000085,230.00000000000043,230.00000000000043,250.0,219.99999999999886,250.0,220.00000000000242,199.9999999999993,289.99999999999915,219.99999999999886,250.0,260.0000000000016
DP,VN2,4,VA,230.00000000000043,250.0,259.9999999999998,230.00000000000043,239.99999999999844,250.0,240.00000000000023,240.00000000000023,230.00000000000043,210.00000000000085,259.9999999999998,219.99999999999886,240.00000000000023,230.00000000000043,240.00000000000023,230.00000000000043,229.99999999999864,230.00000000000043,250.0,210.00000000000085,250.0,219.99999999999886,230.00000000000043,230.00000000000043,230.00000000000043,230.00000000000043,230.00000000000043,239.99999999999844,190.00000000000128,259.999999999998,240.000000000002,219.99999999999886,239.99999999999844,230.00000000000043,240.000000000002,289.99999999999915,179.99999999999972,190.00000000000128,259.999999999998,240.000000000002,230.00000000000043,239.99999999999844,239.99999999999844,230.00000000000043,250.0,220.00000000000242
DP,VN2,4,VC,259.9999999999998,210.00000000000085,250.0,229.99999999999864,270.00000000000136,169.99999999999994,279.9999999999994,220.00000000000063,269.99999999999955,240.00000000000023,240.00000000000023,240.00000000000023,229.99999999999864,220.00000000000063,259.9999999999998,230.00000000000043,240.00000000000023,210.00000000000085,199.9999999999993,269.99999999999955,250.0,219.99999999999886,220.00000000000242,229.99999999999687,240.000000000002,239.99999999999844,220.00000000000242,209.9999999999973,240.000000000002,250.0,219.99999999999886,240.000000000002,189.99999999999773,289.99999999999915,180.00000000000327,279.9999999999976,230.00000000000043,230.00000000000043,230.00000000000043,230.00000000000043,230.00000000000043,230.00000000000043,229.99999999999687,250.0,220.00000000000242,329.9999999999983
DP,VN2,5,VN1,250.0,279.9999999999994,230.00000000000043,240.00000000000023,240.00000000000023,250.0,250.0,240.00000000000023,219.99999999999886,270.00000000000136,209.9999999999991,240.00000000000023,250.0,230.00000000000043,240.00000000000023,259.999999999998,230.00000000000043,250.0,240.000000000002,239.99999999999844,240.000000000002,250.0,229.99999999999687,260.0000000000016,250.0,219.99999999999886,220.00000000000242,289.99999999999915,190.00000000000128,250.0,279.9999999999976,220.00000000000242,259.999999999998,219.99999999999886,300.0000000000007,179.99999999999972,260.0000000000016,230.00000000000043,239.99999999999844,260.0000000000016,230.00000000000043,250.0,249.88699999999753,230.11299999999935,260.0000000000016,230.00000000000043
DP,VN2,5,VN2,279.9999999999994,230.00000000000043,250.0,240.00000000000023,250.0,230.00000000000043,250.0,239.99999999999844,210.00000000000085,269.99999999999955,189.9999999999995,280.00000000000114,259.9999999999998,240.00000000000023,250.0,230.00000000000043,259.999999999998,240.000000000002,239.99999999999844,240.000000000002,250.0,239.99999999999844,240.000000000002,239.99999999999844,190.00000000000128,289.99999999999915,230.00000000000043,250.0,230.00000000000043,209.9999999999973,280.00000000000114,199.9999999999993,250.0,280.00000000000114,230.00000000000043,230.00000000000043,219.99999999999886,269.99999999999955,250.0,230.00000000000043,250.0,190.00000000000128,271.99500000000046,248.00499999999914,269.99999999999955,239.99999999999844
DP,VN2,5,VA,250.0,259.9999999999998,259.9999999999998,240.00000000000023,230.00000000000043,250.0,220.00000000000063,250.0,229.99999999999864,240.00000000000023,250.0,230.00000000000043,240.00000000000023,250.0,279.9999999999994,210.00000000000085,230.00000000000043,259.999999999998,240.000000000002,239.99999999999844,240.000000000002,239.99999999999844,240.000000000002,239.99999999999844,230.00000000000043,239.99999999999844,240.000000000002,250.0,199.9999999999993,280.00000000000114,230.00000000000043,259.999999999998,240.000000000002,289.99999999999915,199.9999999999993,230.00000000000043,239.99999999999844,240.000000000002,230.00000000000043,250.0,229.99999999999687,250.0,230.00000000000043,250.0,269.99999999999955,270.0000000000031
DP,VN2,5,VC,259.9999999999998,200.00000000000108,279.9999999999994,240.00000000000023,240.00000000000023,189.9999999999995,280.00000000000114,259.9999999999998,250.0,219.99999999999886,250.0,230.00000000000043,269.99999999999955,249.2289999999997,220.77099999999916,250.0,250.0,210.00000000000085,260.0000000000016,230.00000000000043,250.0,189.99999999999773,290.00000000000273,250.0,229.99999999999687,250.0,250.0,230.00000000000043,240.000000000002,239.99999999999844,250.0,230.00000000000043,250.0,240.000000000002,239.99999999999844,239.99999999999844,250.0,280.00000000000114,160.00000000000014,269.99999999999955,240.000000000002,239.99999999999844,239.99999999999844,250.0,250.0,250.0
DP,VN2,6,VN1,259.9999999999998,219.99999999999886,280.00000000000114,240.00000000000023,240.00000000000023,250.0,239.99999999999844,220.00000000000063,259.9999999999998,259.9999999999998,210.00000000000085,269.99999999999955,240.00000000000023,240.00000000000023,230.00000000000043,250.0,230.00000000000043,239.99999999999844,269.99999999999955,210.00000000000085,230.00000000000043,250.0,219.99999999999886,260.0000000000016,230.00000000000043,219.99999999999886,230.00000000000043,250.0,239.99999999999844,240.000000000002,239.99999999999844,240.000000000002,239.99999999999844,239.99999999999844,250.0,220.00000000000242,239.99999999999844,240.000000000002,230.00000000000043,229.99999999999687,250.0,260.0000000000016,239.99999999999844,240.000000000002,239.99999999999844,250.0
DP,VN2,6,VN2,259.9999999999998,220.00000000000063,250.0,250.0,239.99999999999844,250.0,260.0000000000016,219.99999999999886,259.9999999999998,230.00000000000043,230.00000000000043,250.0,250.0,230.00000000000043,210.00000000000085,259.999999999998,240.000000000002,250.0,250.0,239.99999999999844,219.99999999999886,230.00000000000043,230.00000000000043,240.000000000002,250.0,250.0,219.99999999999886,250.0,219.99999999999886,240.000000000002,250.0,239.99999999999844,250.0,239.99999999999844,220.00000000000242,239.99999999999844,230.00000000000043,240.000000000002,239.99999999999844,239.99999999999844,260.0000000000016,170.0000000000017,289.99999999999915,230.00000000000043,250.0,239.99999999999844
DP,VN2,6,VA,259.9999999999998,240.00000000000023,240.00000000000023,240.00000000000023,239.99999999999844,260.0000000000016,239.99999999999844,240.00000000000023,230.00000000000043,220.00000000000063,250.0,240.00000000000023,239.99999999999844,250.0,260.0000000000016,239.99999999999844,240.000000000002,219.99999999999886,239.99999999999844,240.000000000002,239.99999999999844,230.00000000000043,250.0,240.000000000002,230.00000000000043,229.99999999999687,240.000000000002,219.99999999999886,240.000000000002,239.99999999999844,250.0,250.0,230.00000000000043,250.0,239.99999999999844,240.000000000002,189.99999999999773,280.00000000000114,240.000000000002,229.99999999999687,230.00000000000043,260.0000000000016,239.99999999999844,230.00000000000043,250.0,240.000000000002
DP,VN2,6,VC,240.00000000000023,219.99999999999886,270.00000000000136,229.99999999999864,259.9999999999998,210.00000000000085,269.99999999999955,220.00000000000063,240.00000000000023,269.99999999999955,209.9999999999991,280.00000000000114,240.00000000000023,276.0090000000002,203.99099999999848,250.0,240.000000000002,239.99999999999844,240.000000000002,219.99999999999886,210.00000000000085,230.00000000000043,279.9999999999976,210.00000000000085,280.00000000000114,250.0,230.00000000000043,199.9999999999993,279.9999999999976,240.000000000002,230.00000000000043,239.99999999999844,230.00000000000043,230.00000000000043,239.99999999999844,250.0,240.000000000002,219.99999999999886,240.000000000002,239.99999999999844,230.00000000000043,250.0,239.99999999999844,230.00000000000043,240.000000000002,250.0
DP,VN2,7,VN1,250.0,209.9999999999991,270.00000000000136,250.0,240.00000000000023,250.0,250.0,239.99999999999844,220.00000000000063,200.00000000000108,289.99999999999915,230.00000000000043,289.99999999999915,220.00000000000063,230.00000000000043,240.00000000000023,230.00000000000043,199.9999999999993,289.99999999999915,210.00000000000085,259.999999999998,240.000000000002,230.00000000000043,250.0,239.99999999999844,230.00000000000043,230.00000000000043,239.99999999999844,230.00000000000043,199.9999999999993,270.0000000000031,250.0,239.99999999999844,230.00000000000043,179.99999999999972,269.99999999999955,260.0000000000016,279.9999999999976,210.00000000000085,250.0,230.00000000000043,230.00000000000043,284.285999999998,215.71400000000196,239.99999999999844,240.000000000002
DP,VN2,7,VN2,240.00000000000023,259.9999999999998,230.00000000000043,259.9999999999998,229.99999999999864,260.0000000000016,229.99999999999864,230.00000000000043,250.0,220.00000000000063,250.0,250.0,240.00000000000023,240.00000000000023,239.99999999999844,240.000000000002,219.99999999999886,280.00000000000114,230.00000000000043,239.99999999999844,250.0,230.00000000000043,199.9999999999993,269.99999999999955,240.000000000002,229.99999999999687,200.00000000000284,279.9999999999976,250.0,230.00000000000043,240.000000000002,219.99999999999886,239.99999999999844,240.000000000002,239.99999999999844,200.00000000000284,269.99999999999955,230.00000000000043,239.99999999999844,230.00000000000043,250.0,239.99999999999844,260.0000000000016,239.99999999999844,250.0,240.000000000002
DP,VN2,7,VA,269.99999999999955,230.00000000000043,230.00000000000043,269.99999999999955,240.00000000000023,240.00000000000023,250.0,229.99999999999864,240.00000000000023,230.00000000000043,230.00000000000043,250.0,240.00000000000023,259.9999999999998,240.00000000000023,259.9999999999998,239.99999999999844,210.00000000000085,230.00000000000043,250.0,230.00000000000043,230.00000000000043,250.0,230.00000000000043,243.76399999999876,226.2360000000001,239.99999999999844,240.000000000002,239.99999999999844,250.0,220.00000000000242,250.0,229.99999999999687,250.0,240.000000000002,230.00000000000043,239.99999999999844,230.00000000000043,240.000000000002,229.99999999999687,230.00000000000043,250.0,230.00000000000043,240.000000000002,259.999999999998,269.99999999999955
DP,VN2,7,VC,259.9999999999998,220.00000000000063,250.0,240.00000000000023,250.0,189.9999999999995,279.9999999999994,220.00000000000063,299.9999999999989,230.00000000000043,240.00000000000023,200.00000000000108,254.48999999999876,255.41899999999984,260.091000000001,230.00000000000043,230.00000000000043,259.999999999998,179.99999999999972,280.00000000000114,250.0,250.0,207.7549999999988,252.24500000000205,239.99999999999844,250.0,240.000000000002,189.99999999999773,260.0000000000016,239.99999999999844,250.0,220.00000000000242,250.0,239.99999999999844,239.99999999999844,230.00000000000043,230.00000000000043,230.00000000000043,250.0,230.00000000000043,239.99999999999844,240.000000000002,239.99999999999844,230.00000000000043,230.00000000000043,330.0000000000018
DP,VN2,8,VN1,239.99999999999844,210.00000000000085,279.9999999999994,190.00000000000128,279.9999999999994,240.00000000000023,230.00000000000043,250.0,239.99999999999844,260.0000000000016,219.99999999999886,240.00000000000023,250.0,269.99999999999955,230.00000000000222,229.99999999999687,220.00000000000242,259.999999999998,220.00000000000242,259.999999999998,240.000000000002,239.99999999999844,219.99999999999886,260.0000000000016,239.99999999999844,210.00000000000085,210.00000000000085,230.00000000000043,210.95199999999892,239.04800000000037,269.99999999999955,219.99999999999886,210.00000000000085,240.000000000002,329.9999999999983,170.0000000000017,239.99999999999844,250.0,219.99999999999886,240.000000000002,210.00000000000085,269.99999999999955,253.49199999999783,226.5080000000026,219.99999999999886,250.0
DP,VN2,8,VN2,259.9999999999998,230.00000000000043,250.0,220.00000000000063,250.0,240.00000000000023,259.9999999999998,219.99999999999886,259.9999999999998,230.00000000000043,190.00000000000128,289.99999999999915,259.9999999999998,230.00000000000043,230.00000000000043,249.99999999999824,230.00000000000043,250.0,220.00000000000242,259.999999999998,219.99999999999886,250.0,230.00000000000043,230.00000000000043,210.00000000000085,280.00000000000114,250.0,219.99999999999886,190.00000000000128,269.99999999999955,230.00000000000043,229.99999999999687,250.0,230.00000000000043,190.00000000000128,269.99999999999955,210.00000000000085,239.99999999999844,199.9999999999993,250.0,290.00000000000273,189.99999999999773,260.0000000000016,259.999999999998,230.00000000000043,240.000000000002
DP,VN2,8,VA,269.99999999999955,259.9999999999998,230.00000000000043,240.00000000000023,240.00000000000023,250.0,240.00000000000023,250.0,219.99999999999886,240.00000000000023,250.0,240.00000000000023,220.00000000000063,250.0,269.99999999999955,239.99999999999844,220.00000000000242,250.0,210.00000000000085,239.99999999999844,230.00000000000043,259.999999999998,240.000000000002,219.99999999999886,240.000000000002,219.99999999999886,190.00000000000128,279.9999999999976,190.00000000000128,280.00000000000114,239.99999999999844,239.99999999999844,230.00000000000043,240.000000000002,239.99999999999844,230.00000000000043,250.0,240.000000000002,229.99999999999687,220.00000000000242,209.9999999999973,260.0000000000016,230.00000000000043,250.0,250.0,239.99999999999844
DP,VN2,8,VC,240.00000000000023,240.00000000000023,269.99999999999955,220.00000000000063,250.0,189.9999999999995,280.00000000000114,189.9999999999995,310.0000000000005,229.99999999999864,190.00000000000128,289.99999999999915,250.0,240.00000000000023,240.00000000000023,249.99999999999824,230.00000000000043,230.00000000000043,250.0,220.00000000000242,259.999999999998,219.99999999999886,250.0,240.000000000002,239.99999999999844,230.00000000000043,230.00000000000043,190.00000000000128,279.9999999999976,250.0,220.00000000000242,219.99999999999886,260.0000000000016,229.99999999999687,230.00000000000043,240.000000000002,230.00000000000043,269.99999999999955,210.00000000000085,199.9999999999993,250.0,230.00000000000043,229.99999999999687,220.00000000000242,250.0,279.9999999999976
